Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability,Expected Proportion
2019,44,12,4.8,7.2,Accept,4.7,0.99,0.37
2019,45,18,4.5,13.5,Accept,2.45,0.92,0.38
2019,46,15,3.0,12.0,Accept,1.13,0.76,0.34
2019,47,12,4.2,7.8,Accept,4.04,0.98,0.3
2019,51,9,2.7,6.3,Accept,2.59,0.93,0.31
2020,2,9,4.5,4.5,Accept,4.5,0.99,0.5
2020,3,12,4.8,7.2,Accept,3.72,0.98,0.5
2020,5,9,2.7,6.3,Accept,1.32,0.79,0.47
2020,7,15,3.0,12.0,Accept,0.04,0.51,0.42
2020,9,12,4.2,7.8,Accept,4.16,0.98,0.35
2020,10,15,5.25,9.75,Accept,5.22,0.99,0.35
2020,11,18,4.5,13.5,Accept,2.85,0.95,0.35
2020,13,15,3.75,11.25,Accept,2.79,0.94,0.32
2020,15,6,2.4,3.6,Accept,2.25,0.9,0.3
2020,16,9,1.8,7.2,Accept,0.75,0.68,0.33
2020,17,9,2.25,6.75,Accept,1.92,0.87,0.29
2020,21,12,2.4,9.6,Accept,1.55,0.83,0.28
2020,23,18,5.4,12.6,Accept,5.2,0.99,0.26
2020,25,15,1.5,13.5,Reject,-0.78,0.32,0.27
2020,26,15,3.75,11.25,Accept,3.63,0.97,0.22
2020,27,9,3.6,5.4,Accept,3.21,0.96,0.23
2020,28,9,2.7,6.3,Accept,2.65,0.93,0.28
2020,31,12,3.0,9.0,Accept,2.62,0.93,0.29
2020,32,6,1.2,4.8,Accept,0.8,0.69,0.27
2020,33,12,4.2,7.8,Accept,3.91,0.98,0.25
2020,34,15,6.0,9.0,Accept,5.56,1.0,0.28
2020,35,12,1.2,10.8,Reject,-1.15,0.24,0.32
2020,37,15,5.25,9.75,Accept,4.88,0.99,0.25
2020,38,9,2.25,6.75,Reject,2.0,0.88,0.28
2020,39,9,1.8,7.2,Accept,1.22,0.77,0.27
2020,40,9,2.7,6.3,Accept,2.59,0.93,0.25
2020,41,15,6.0,9.0,Accept,5.49,1.0,0.27
2020,42,15,1.5,13.5,Reject,-1.28,0.22,0.31
2020,43,15,5.25,9.75,Accept,4.85,0.99,0.24
2020,44,9,3.6,5.4,Reject,3.32,0.97,0.28
2020,45,18,9.0,9.0,Accept,8.16,1.0,0.31
2020,46,6,1.8,4.2,Accept,1.43,0.81,0.37
2020,47,15,3.0,12.0,Accept,1.0,0.73,0.35
2020,48,9,4.5,4.5,Accept,4.06,0.98,0.3
2020,50,15,5.25,9.75,Accept,5.08,0.99,0.36
2020,51,9,2.7,6.3,Accept,2.22,0.9,0.36
2021,1,9,1.8,7.2,Accept,-0.63,0.35,0.5
2021,4,15,5.25,9.75,Accept,4.44,0.99,0.41
2021,5,15,3.0,12.0,Accept,0.41,0.6,0.39
2021,6,15,5.25,9.75,Accept,5.19,0.99,0.33
2021,7,9,4.5,4.5,Reject,4.14,0.98,0.34
2021,8,9,3.6,5.4,Accept,3.57,0.97,0.39
2021,9,15,6.0,9.0,Accept,5.97,1.0,0.39
2021,10,12,3.0,9.0,Accept,1.45,0.81,0.39
2021,11,15,3.75,11.25,Accept,2.39,0.92,0.35
2021,12,9,3.6,5.4,Accept,3.42,0.97,0.32
2021,13,9,2.7,6.3,Accept,2.34,0.91,0.34
2021,14,15,3.75,11.25,Accept,2.66,0.93,0.33
2021,16,12,4.8,7.2,Accept,4.52,0.99,0.31
2021,17,6,2.4,3.6,Accept,2.3,0.91,0.33
2021,18,18,9.0,9.0,Accept,8.34,1.0,0.35
2021,19,6,1.2,4.8,Reject,0.13,0.53,0.4
2021,22,15,5.25,9.75,Accept,5.21,0.99,0.34
2021,23,9,2.25,6.75,Accept,1.5,0.82,0.34
2021,24,18,4.5,13.5,Accept,3.46,0.97,0.31
2021,26,9,1.8,7.2,Accept,1.03,0.74,0.3
2021,32,9,2.25,6.75,Accept,2.12,0.89,0.27
2021,34,9,4.5,4.5,Accept,3.96,0.98,0.26
2021,35,6,1.8,4.2,Accept,1.62,0.83,0.33
2021,36,12,2.4,9.6,Accept,1.07,0.74,0.32
2021,37,12,4.2,7.8,Accept,4.01,0.98,0.29
2021,38,15,1.5,13.5,Accept,-1.27,0.22,0.31
2021,39,9,2.7,6.3,Accept,2.57,0.93,0.24
2021,41,18,5.4,12.6,Accept,5.22,0.99,0.26
2021,42,15,6.0,9.0,Accept,5.52,1.0,0.27
2021,44,15,1.5,13.5,Accept,-1.34,0.21,0.31
2021,45,12,4.2,7.8,Accept,3.89,0.98,0.25
2021,46,9,2.7,6.3,Accept,2.65,0.93,0.28
2021,47,9,2.7,6.3,Accept,2.67,0.93,0.28
2021,48,15,5.25,9.75,Accept,5.02,0.99,0.29
2021,49,12,1.2,10.8,Reject,-1.04,0.26,0.31
2021,51,15,3.0,12.0,Accept,2.39,0.92,0.25
2022,3,12,2.4,9.6,Accept,-0.84,0.3,0.5
2022,4,9,1.8,7.2,Reject,0.1,0.52,0.41
2022,6,6,2.4,3.6,Accept,2.32,0.91,0.35
2022,7,9,4.5,4.5,Accept,4.19,0.99,0.36
2022,8,12,4.8,7.2,Accept,4.76,0.99,0.4
2022,10,9,2.7,6.3,Accept,1.87,0.87,0.4
2022,11,9,4.5,4.5,Accept,4.21,0.99,0.37
2022,12,6,1.2,4.8,Accept,0.06,0.52,0.41
2022,13,18,5.4,12.6,Accept,4.63,0.99,0.35
2022,15,15,5.25,9.75,Accept,5.19,0.99,0.33
2022,16,15,3.75,11.25,Accept,2.56,0.93,0.34
2022,17,15,5.25,9.75,Accept,5.11,0.99,0.31
2022,18,18,9.0,9.0,Accept,8.2,1.0,0.32
2022,21,12,3.0,9.0,Accept,1.64,0.84,0.38
2022,22,9,2.7,6.3,Accept,2.39,0.92,0.34
2022,23,12,1.2,10.8,Reject,-1.25,0.22,0.33
2022,24,9,2.25,6.75,Accept,2.18,0.9,0.26
2022,25,15,6.0,9.0,Accept,5.46,1.0,0.26
2022,27,9,3.6,5.4,Reject,3.37,0.97,0.3
2022,29,15,5.25,9.75,Accept,5.17,0.99,0.33
2022,30,9,2.7,6.3,Accept,2.41,0.92,0.34
2022,31,15,3.75,11.25,Reject,2.74,0.94,0.32
2022,32,9,2.7,6.3,Accept,2.68,0.94,0.3
2022,34,15,6.0,9.0,Accept,5.63,1.0,0.3
2022,36,9,3.6,5.4,Accept,3.45,0.97,0.33
2022,37,9,1.8,7.2,Accept,0.57,0.64,0.35
2022,38,15,1.5,13.5,Reject,-1.28,0.22,0.31
2022,40,18,4.5,13.5,Accept,4.47,0.99,0.24
2022,41,6,1.8,4.2,Accept,1.72,0.85,0.25
2022,42,15,3.0,12.0,Accept,2.16,0.9,0.26
2022,43,12,4.2,7.8,Accept,3.88,0.98,0.24
2022,44,15,3.0,12.0,Accept,1.98,0.88,0.28
2022,45,15,1.5,13.5,Accept,-0.56,0.36,0.25
2022,47,12,4.2,7.8,Accept,3.77,0.98,0.21
2022,48,15,5.25,9.75,Accept,4.87,0.99,0.25
2022,50,9,2.25,6.75,Accept,2.01,0.88,0.28
2023,1,12,4.2,7.8,Accept,2.58,0.93,0.5
2023,2,9,3.6,5.4,Accept,3.15,0.96,0.46
2023,3,12,4.8,7.2,Accept,4.38,0.99,0.44
2023,4,9,3.6,5.4,Accept,3.38,0.97,0.43
2023,5,15,1.5,13.5,Reject,-2.8,0.06,0.42
2023,6,9,4.5,4.5,Accept,4.1,0.98,0.32
2023,8,15,6.0,9.0,Accept,5.91,1.0,0.38
2023,9,15,5.25,9.75,Accept,4.8,0.99,0.38
2023,11,15,3.0,12.0,Reject,0.66,0.66,0.37
2023,12,9,2.7,6.3,Accept,2.53,0.93,0.32
2023,13,12,2.4,9.6,Accept,1.16,0.76,0.31
2023,14,15,1.5,13.5,Reject,-0.94,0.28,0.28
2023,16,15,5.25,9.75,Accept,4.79,0.99,0.23
2023,17,9,1.8,7.2,Accept,1.29,0.78,0.26
2023,18,9,2.7,6.3,Accept,2.57,0.93,0.24
2023,20,18,9.0,9.0,Accept,7.92,1.0,0.26
2023,21,18,4.5,13.5,Accept,3.16,0.96,0.33
2023,22,9,2.7,6.3,Accept,2.64,0.93,0.31
2023,23,12,4.2,7.8,Accept,4.07,0.98,0.31
2023,24,6,2.4,3.6,Accept,2.28,0.91,0.32
2023,27,9,1.8,7.2,Reject,0.64,0.65,0.34
2023,28,9,4.5,4.5,Accept,4.05,0.98,0.3
2023,29,15,3.0,12.0,Reject,0.84,0.7,0.36
2023,31,9,2.25,6.75,Reject,1.75,0.85,0.31
2023,33,15,5.25,9.75,Accept,5.04,0.99,0.29
2023,34,15,6.0,9.0,Accept,5.66,1.0,0.31
2023,35,18,5.4,12.6,Accept,4.8,0.99,0.34
2023,36,15,3.75,11.25,Accept,2.72,0.94,0.33
2023,40,6,1.8,4.2,Accept,1.78,0.86,0.3
2023,45,12,1.2,10.8,Reject,-0.98,0.27,0.3
2023,46,15,3.75,11.25,Accept,3.72,0.98,0.24
2023,47,15,5.25,9.75,Accept,4.85,0.99,0.24
2023,48,9,2.7,6.3,Accept,2.65,0.93,0.28
2023,49,9,2.25,6.75,Accept,1.98,0.88,0.28
2023,50,12,3.0,9.0,Accept,2.75,0.94,0.27
2023,51,6,1.2,4.8,Accept,0.84,0.7,0.27
2024,6,15,3.0,12.0,Reject,-1.05,0.26,0.5
2024,7,12,2.4,9.6,Accept,0.13,0.53,0.41
2024,8,9,4.5,4.5,Accept,4.16,0.98,0.35
2024,9,9,4.5,4.5,Accept,4.26,0.99,0.39
2024,10,18,5.4,12.6,Accept,3.37,0.97,0.43
2024,11,9,2.7,6.3,Accept,1.99,0.88,0.39
2024,12,15,6.0,9.0,Accept,5.85,1.0,0.36
2024,14,15,1.5,13.5,Accept,-2.18,0.1,0.37
2024,16,9,3.6,5.4,Accept,3.35,0.97,0.29
2024,17,12,4.8,7.2,Accept,4.57,0.99,0.32
2024,18,18,9.0,9.0,Accept,8.31,1.0,0.35
2024,19,9,2.7,6.3,Reject,1.95,0.88,0.39
2024,20,15,5.25,9.75,Accept,5.05,0.99,0.36
2024,21,15,5.25,9.75,Accept,5.11,0.99,0.36
2024,22,15,5.25,9.75,Accept,5.15,0.99,0.36
2024,24,9,2.7,6.3,Accept,2.25,0.9,0.36
2024,26,9,2.7,6.3,Accept,2.39,0.92,0.34
2024,29,9,2.25,6.75,Reject,1.63,0.84,0.33
2024,30,15,5.25,9.75,Accept,5.08,0.99,0.3
2024,31,9,3.6,5.4,Accept,3.41,0.97,0.32
2024,32,12,3.0,9.0,Accept,2.0,0.88,0.34
2024,33,12,4.2,7.8,Accept,4.09,0.98,0.31
2024,34,9,1.8,7.2,Accept,0.79,0.69,0.33
2024,35,9,1.8,7.2,Accept,1.09,0.75,0.29
2024,36,6,1.2,4.8,Reject,0.87,0.7,0.26
2024,38,15,1.5,13.5,Reject,-0.43,0.39,0.24
2024,39,15,3.75,11.25,Accept,3.56,0.97,0.2
2024,40,6,2.4,3.6,Accept,2.12,0.89,0.22
2024,41,18,4.5,13.5,Accept,4.17,0.98,0.27
2024,42,15,3.0,12.0,Accept,2.13,0.89,0.26
2024,43,9,2.25,6.75,Accept,2.24,0.9,0.25
2024,45,12,1.2,10.8,Reject,-0.38,0.41,0.25
2024,46,15,6.0,9.0,Accept,5.26,0.99,0.2
2024,47,12,4.2,7.8,Accept,3.94,0.98,0.26
2024,49,6,1.8,4.2,Accept,1.78,0.86,0.29
2024,51,15,3.75,11.25,Accept,3.19,0.96,0.29
2025,2,9,4.5,4.5,Accept,4.5,0.99,0.5
2025,3,15,3.0,12.0,Reject,-1.05,0.26,0.5
2025,4,15,6.0,9.0,Accept,5.86,1.0,0.41
2025,6,9,2.7,6.3,Accept,1.83,0.86,0.41
2025,8,9,3.6,5.4,Accept,3.54,0.97,0.37
2025,9,6,1.8,4.2,Accept,1.35,0.79,0.38
2025,10,15,5.25,9.75,Accept,5.15,0.99,0.36
2025,11,9,4.5,4.5,Accept,4.17,0.98,0.36
2025,13,6,1.2,4.8,Reject,0.13,0.53,0.4
2025,15,12,2.4,9.6,Accept,0.9,0.71,0.34
2025,16,9,3.6,5.4,Accept,3.37,0.97,0.3
2025,17,15,5.25,9.75,Accept,5.17,0.99,0.33
2025,19,18,4.5,13.5,Reject,3.13,0.96,0.33
2025,21,9,2.25,6.75,Accept,1.77,0.85,0.31
2025,24,12,4.2,7.8,Accept,4.02,0.98,0.29
2025,25,18,5.4,12.6,Accept,5.25,0.99,0.31
2025,26,15,3.0,12.0,Accept,1.56,0.83,0.31
2025,29,18,9.0,9.0,Accept,7.98,1.0,0.27
2025,30,9,2.7,6.3,Accept,2.36,0.91,0.34
2025,31,12,4.2,7.8,Accept,4.14,0.98,0.33
2025,32,12,1.2,10.8,Reject,-1.34,0.21,0.34
2025,33,15,3.75,11.25,Accept,3.55,0.97,0.26
2025,34,9,2.25,6.75,Accept,2.17,0.9,0.26
2025,35,9,1.8,7.2,Accept,1.34,0.79,0.26
2025,36,6,2.4,3.6,Accept,2.16,0.9,0.24
2025,37,15,1.5,13.5,Reject,-1.04,0.26,0.29
2025,38,15,5.25,9.75,Accept,4.81,0.99,0.23
2025,39,15,6.0,9.0,Accept,5.5,1.0,0.27
2025,40,12,3.0,9.0,Accept,2.38,0.92,0.31
2025,41,15,3.75,11.25,Accept,3.21,0.96,0.29
2025,43,15,5.25,9.75,Accept,4.98,0.99,0.28
2025,44,9,2.7,6.3,Accept,2.7,0.94,0.3
2025,45,9,1.8,7.2,Accept,0.99,0.73,0.3
2025,46,9,2.7,6.3,Accept,2.63,0.93,0.27
2025,48,15,1.5,13.5,Accept,-0.91,0.29,0.28
2025,51,12,4.8,7.2,Accept,4.28,0.99,0.23
2026,1,12,4.2,7.8,Accept,2.58,0.93,0.5
2026,6,6,1.8,4.2,Accept,0.96,0.72,0.46
2026,9,12,2.4,9.6,Reject,0.15,0.54,0.41
2026,10,9,2.7,6.3,Accept,2.33,0.91,0.35
2026,11,9,1.8,7.2,Accept,0.73,0.67,0.33
2026,12,6,1.2,4.8,Reject,0.7,0.67,0.29
2026,13,15,3.0,12.0,Reject,2.13,0.89,0.26
2026,14,9,2.7,6.3,Accept,2.58,0.93,0.25
2026,15,15,1.5,13.5,Reject,-0.68,0.34,0.26
2026,16,9,4.5,4.5,Accept,3.85,0.98,0.21
2026,17,15,3.75,11.25,Accept,3.09,0.96,0.3
2026,18,18,5.4,12.6,Accept,5.33,1.0,0.28
2026,21,15,3.75,11.25,Accept,3.22,0.96,0.29
2026,22,12,4.2,7.8,Accept,3.98,0.98,0.28
2026,23,12,3.0,9.0,Accept,2.47,0.92,0.3
2026,24,9,4.5,4.5,Accept,4.01,0.98,0.28
2026,25,15,6.0,9.0,Accept,5.81,1.0,0.35
2026,26,6,2.4,3.6,Accept,2.35,0.91,0.36
2026,27,9,2.7,6.3,Accept,2.09,0.89,0.38
2026,29,9,3.6,5.4,Accept,3.49,0.97,0.35
2026,30,15,6.0,9.0,Accept,5.88,1.0,0.37
2026,31,18,9.0,9.0,Accept,8.45,1.0,0.38
2026,32,15,5.25,9.75,Accept,4.39,0.99,0.41
2026,33,15,3.0,12.0,Accept,0.37,0.59,0.39
2026,36,9,1.8,7.2,Accept,0.7,0.67,0.34
2026,37,9,2.25,6.75,Accept,1.88,0.87,0.3
2026,38,15,5.25,9.75,Accept,4.99,0.99,0.28
2026,40,15,1.5,13.5,Accept,-1.23,0.23,0.3
2026,42,9,2.7,6.3,Accept,2.57,0.93,0.24
2026,43,15,5.25,9.75,Accept,4.91,0.99,0.26
2026,44,12,4.8,7.2,Accept,4.46,0.99,0.29
2026,45,12,1.2,10.8,Reject,-1.18,0.23,0.32
2026,46,18,4.5,13.5,Accept,4.43,0.99,0.25
2026,48,15,5.25,9.75,Accept,4.89,0.99,0.25
2026,49,9,2.25,6.75,Accept,1.99,0.88,0.28
2026,50,9,3.6,5.4,Accept,3.31,0.96,0.27
2027,1,9,3.6,5.4,Accept,2.79,0.94,0.5
2027,2,15,6.0,9.0,Accept,5.05,0.99,0.47
2027,5,9,2.25,6.75,Accept,0.64,0.65,0.45
2027,7,15,3.0,12.0,Accept,0.44,0.61,0.39
2027,8,9,2.25,6.75,Accept,1.58,0.83,0.33
2027,10,6,2.4,3.6,Accept,2.26,0.91,0.31
2027,11,9,2.7,6.3,Accept,2.41,0.92,0.34
2027,14,9,4.5,4.5,Accept,4.11,0.98,0.32
2027,15,18,4.5,13.5,Accept,2.44,0.92,0.38
2027,17,9,2.7,6.3,Accept,2.38,0.92,0.34
2027,18,15,3.75,11.25,Reject,2.71,0.94,0.33
2027,19,15,5.25,9.75,Accept,5.08,0.99,0.3
2027,20,9,1.8,7.2,Accept,0.84,0.7,0.32
2027,21,9,2.7,6.3,Accept,2.66,0.93,0.28
2027,22,12,3.0,9.0,Accept,2.59,0.93,0.29
2027,23,15,3.75,11.25,Accept,3.39,0.97,0.28
2027,24,12,2.4,9.6,Accept,1.66,0.84,0.27
2027,25,6,1.2,4.8,Accept,0.94,0.72,0.25
2027,28,12,1.2,10.8,Reject,-0.24,0.44,0.23
2027,30,12,4.2,7.8,Accept,3.73,0.98,0.19
2027,31,9,4.5,4.5,Accept,3.92,0.98,0.24
2027,34,15,5.25,9.75,Accept,5.13,0.99,0.32
2027,36,9,2.7,6.3,Accept,2.47,0.92,0.33
2027,37,18,5.4,12.6,Accept,5.08,0.99,0.32
2027,38,15,5.25,9.75,Accept,5.11,0.99,0.31
2027,39,9,1.8,7.2,Accept,0.79,0.69,0.32
2027,40,9,3.6,5.4,Accept,3.35,0.97,0.29
2027,41,12,4.8,7.2,Accept,4.56,0.99,0.32
2027,43,15,6.0,9.0,Accept,5.79,1.0,0.34
2027,44,15,1.5,13.5,Reject,-2.03,0.12,0.36
2027,45,15,1.5,13.5,Accept,-0.97,0.28,0.28
2027,47,6,1.8,4.2,Accept,1.69,0.84,0.23
2027,48,12,4.2,7.8,Accept,3.9,0.98,0.25
2027,49,15,5.25,9.75,Accept,4.99,0.99,0.28
2027,50,15,3.0,12.0,Accept,1.64,0.84,0.3
2027,51,18,9.0,9.0,Accept,7.97,1.0,0.27
2028,1,9,4.5,4.5,Accept,4.5,0.99,0.5
2028,2,12,3.0,9.0,Reject,0.3,0.57,0.5
2028,4,9,4.5,4.5,Accept,4.33,0.99,0.42
2028,5,12,4.8,7.2,Accept,4.29,0.99,0.45
2028,7,15,1.5,13.5,Reject,-3.0,0.05,0.43
2028,8,15,6.0,9.0,Accept,5.75,1.0,0.33
2028,10,9,1.8,7.2,Accept,0.56,0.64,0.35
2028,12,15,5.25,9.75,Accept,5.09,0.99,0.31
2028,14,6,1.2,4.8,Reject,0.55,0.63,0.32
2028,16,15,3.75,11.25,Accept,3.29,0.96,0.28
2028,18,12,4.2,7.8,Accept,3.97,0.98,0.27
2028,19,15,3.75,11.25,Accept,3.12,0.96,0.3
2028,20,12,4.2,7.8,Accept,4.0,0.98,0.28
2028,21,9,2.7,6.3,Accept,2.68,0.94,0.3
2028,22,9,2.25,6.75,Accept,1.83,0.86,0.3
2028,23,12,2.4,9.6,Accept,1.47,0.81,0.29
2028,24,15,6.0,9.0,Accept,5.48,1.0,0.26
2028,26,9,1.8,7.2,Accept,0.97,0.73,0.3
2028,27,15,5.25,9.75,Accept,4.96,0.99,0.27
2028,28,15,5.25,9.75,Accept,5.04,0.99,0.3
2028,30,15,3.0,12.0,Accept,1.49,0.82,0.31
2028,31,15,5.25,9.75,Accept,4.98,0.99,0.28
2028,33,15,1.5,13.5,Accept,-1.2,0.23,0.3
2028,35,9,2.25,6.75,Accept,2.23,0.9,0.24
2028,36,18,9.0,9.0,Accept,7.84,1.0,0.24
2028,37,9,3.6,5.4,Accept,3.42,0.97,0.32
2028,38,15,3.0,12.0,Reject,1.06,0.74,0.34
2028,39,9,2.7,6.3,Accept,2.69,0.94,0.3
2028,41,9,2.7,6.3,Reject,2.7,0.94,0.3
2028,42,12,1.2,10.8,Accept,-0.96,0.28,0.3
2028,45,18,4.5,13.5,Accept,4.46,0.99,0.24
2028,46,18,5.4,12.6,Accept,5.14,0.99,0.24
2028,47,6,2.4,3.6,Accept,2.19,0.9,0.26
2028,48,9,2.7,6.3,Accept,2.68,0.94,0.3
2028,49,6,1.8,4.2,Accept,1.79,0.86,0.3
2028,50,9,3.6,5.4,Accept,3.38,0.97,0.3
2029,2,9,2.7,6.3,Accept,1.08,0.75,0.5
2029,3,18,5.4,12.6,Accept,3.13,0.96,0.44
2029,4,15,5.25,9.75,Accept,4.6,0.99,0.4
2029,5,15,6.0,9.0,Accept,5.94,1.0,0.38
2029,6,15,5.25,9.75,Accept,4.73,0.99,0.39
2029,7,15,1.5,13.5,Reject,-2.24,0.1,0.38
2029,9,15,3.0,12.0,Accept,1.73,0.85,0.29
2029,11,9,1.8,7.2,Accept,1.27,0.78,0.27
2029,14,12,3.0,9.0,Accept,2.99,0.95,0.25
2029,15,6,1.8,4.2,Reject,1.72,0.85,0.25
2029,16,15,3.0,12.0,Accept,2.15,0.9,0.26
2029,17,9,3.6,5.4,Accept,3.25,0.96,0.24
2029,18,6,2.4,3.6,Accept,2.24,0.9,0.29
2029,19,18,9.0,9.0,Accept,8.21,1.0,0.32
2029,21,6,1.2,4.8,Accept,0.25,0.56,0.38
2029,22,12,4.2,7.8,Accept,4.12,0.98,0.32
2029,23,15,6.0,9.0,Accept,5.74,1.0,0.33
2029,25,9,1.8,7.2,Reject,0.57,0.64,0.35
2029,26,9,4.5,4.5,Accept,4.06,0.98,0.31
2029,27,12,4.2,7.8,Accept,4.04,0.98,0.36
2029,29,15,1.5,13.5,Reject,-2.01,0.12,0.36
2029,33,18,4.5,13.5,Accept,3.98,0.98,0.28
2029,34,9,2.25,6.75,Reject,2.07,0.89,0.27
2029,36,15,5.25,9.75,Accept,4.93,0.99,0.27
2029,37,15,5.25,9.75,Accept,5.03,0.99,0.29
2029,38,15,3.75,11.25,Accept,2.96,0.95,0.31
2029,40,9,2.25,6.75,Accept,1.92,0.87,0.29
2029,41,12,1.2,10.8,Accept,-0.73,0.33,0.28
2029,42,15,3.75,11.25,Accept,3.66,0.97,0.23
2029,44,9,2.7,6.3,Accept,2.55,0.93,0.23
2029,45,9,2.7,6.3,Accept,2.59,0.93,0.25
2029,46,12,2.4,9.6,Accept,1.68,0.84,0.27
2029,47,9,3.6,5.4,Accept,3.26,0.96,0.25
2029,48,9,2.7,6.3,Accept,2.68,0.94,0.29
2029,49,12,4.8,7.2,Accept,4.48,0.99,0.29
2029,51,9,4.5,4.5,Accept,4.11,0.98,0.33
2030,1,15,3.75,11.25,Accept,0.38,0.59,0.5
2030,2,12,4.2,7.8,Accept,3.39,0.97,0.42
2030,3,15,6.0,9.0,Accept,5.97,1.0,0.4
2030,5,9,1.8,7.2,Reject,0.17,0.54,0.4
2030,6,15,3.0,12.0,Accept,1.09,0.75,0.34
2030,7,15,1.5,13.5,Reject,-1.18,0.23,0.3
2030,8,12,1.2,10.8,Reject,-0.3,0.42,0.24
2030,9,9,1.8,7.2,Accept,1.79,0.86,0.2
2030,12,9,4.5,4.5,Accept,3.82,0.98,0.2
2030,13,18,4.5,13.5,Accept,3.87,0.98,0.29
2030,14,9,2.7,6.3,Accept,2.65,0.93,0.28
2030,15,12,2.4,9.6,Reject,1.49,0.82,0.28
2030,16,15,5.25,9.75,Accept,4.91,0.99,0.26
2030,18,12,4.2,7.8,Accept,4.01,0.98,0.29
2030,19,12,3.0,9.0,Accept,2.4,0.92,0.31
2030,20,15,5.25,9.75,Accept,5.02,0.99,0.29
2030,22,15,6.0,9.0,Accept,5.65,1.0,0.31
2030,23,9,3.6,5.4,Accept,3.45,0.97,0.33
2030,24,9,4.5,4.5,Accept,4.17,0.98,0.35
2030,26,18,9.0,9.0,Accept,8.54,1.0,0.4
2030,27,15,5.25,9.75,Accept,4.19,0.99,0.43
2030,29,9,2.7,6.3,Reject,1.85,0.86,0.41
2030,30,6,1.8,4.2,Accept,1.4,0.8,0.37
2030,31,15,3.0,12.0,Reject,0.95,0.72,0.35
2030,32,15,3.75,11.25,Accept,2.99,0.95,0.31
2030,33,12,4.8,7.2,Accept,4.47,0.99,0.29
2030,35,6,1.2,4.8,Accept,0.54,0.63,0.32
2030,36,9,2.25,6.75,Reject,1.96,0.88,0.29
2030,39,6,2.4,3.6,Accept,2.21,0.9,0.28
2030,42,9,2.25,6.75,Accept,1.74,0.85,0.31
2030,44,9,2.7,6.3,Reject,2.69,0.94,0.29
2030,45,9,2.7,6.3,Accept,2.69,0.94,0.3
2030,47,15,5.25,9.75,Accept,5.05,0.99,0.3
2030,48,18,5.4,12.6,Accept,5.19,0.99,0.31
2030,49,9,3.6,5.4,Accept,3.4,0.97,0.31
2030,50,15,1.5,13.5,Reject,-1.69,0.16,0.34
2031,1,15,5.25,9.75,Accept,3.23,0.96,0.5
2031,2,15,1.5,13.5,Reject,-3.29,0.04,0.46
2031,3,15,1.5,13.5,Reject,-1.85,0.14,0.35
2031,4,9,1.8,7.2,Accept,1.2,0.77,0.27
2031,5,9,2.7,6.3,Accept,2.59,0.93,0.25
2031,8,18,9.0,9.0,Accept,7.95,1.0,0.27
2031,10,15,6.0,9.0,Accept,5.76,1.0,0.34
2031,11,9,2.25,6.75,Reject,1.4,0.8,0.36
2031,12,9,2.7,6.3,Accept,2.51,0.92,0.32
2031,13,9,4.5,4.5,Accept,4.09,0.98,0.32
2031,14,6,1.8,4.2,Reject,1.41,0.8,0.37
2031,15,6,1.2,4.8,Reject,0.39,0.6,0.35
2031,16,9,2.7,6.3,Accept,2.66,0.93,0.31
2031,17,9,3.6,5.4,Reject,3.38,0.97,0.3
2031,18,12,2.4,9.6,Reject,0.97,0.72,0.33
2031,19,15,3.75,11.25,Accept,3.17,0.96,0.29
2031,20,9,1.8,7.2,Accept,1.15,0.76,0.28
2031,21,18,4.5,13.5,Accept,4.4,0.99,0.26
2031,22,15,3.0,12.0,Accept,2.27,0.91,0.25
2031,23,15,3.0,12.0,Accept,2.49,0.92,0.24
2031,24,12,4.2,7.8,Accept,3.83,0.98,0.23
2031,26,9,2.7,6.3,Accept,2.62,0.93,0.26
2031,27,12,1.2,10.8,Accept,-0.68,0.34,0.27
2031,31,15,5.25,9.75,Accept,4.77,0.99,0.22
2031,32,6,2.4,3.6,Accept,2.19,0.9,0.26
2031,35,15,6.0,9.0,Accept,5.63,1.0,0.3
2031,36,9,3.6,5.4,Accept,3.45,0.97,0.33
2031,39,15,3.75,11.25,Accept,2.37,0.91,0.35
2031,40,9,2.25,6.75,Accept,1.67,0.84,0.32
2031,41,12,4.8,7.2,Accept,4.5,0.99,0.3
2031,42,12,3.0,9.0,Accept,2.14,0.89,0.33
2031,44,15,5.25,9.75,Accept,5.09,0.99,0.31
2031,46,18,5.4,12.6,Accept,5.09,0.99,0.32
2031,47,9,4.5,4.5,Accept,4.08,0.98,0.31
2031,48,15,5.25,9.75,Accept,4.99,0.99,0.37
2031,49,12,4.2,7.8,Accept,4.05,0.98,0.36
2032,1,15,1.5,13.5,Reject,-3.9,0.02,0.5
2032,2,9,2.7,6.3,Accept,2.05,0.89,0.38
2032,8,6,1.8,4.2,Reject,1.5,0.82,0.36
2032,9,9,3.6,5.4,Accept,3.46,0.97,0.34
2032,10,6,1.2,4.8,Reject,0.35,0.59,0.36
2032,14,9,2.7,6.3,Accept,2.62,0.93,0.31
2032,15,12,1.2,10.8,Reject,-1.04,0.26,0.31
2032,16,9,1.8,7.2,Accept,1.44,0.81,0.25
2032,18,15,6.0,9.0,Accept,5.37,1.0,0.23
2032,21,12,4.2,7.8,Accept,4.0,0.98,0.28
2032,22,18,9.0,9.0,Accept,8.11,1.0,0.3
